303	>gb|DQ390458|-|3095-3995|ARO:3002609|aadA9 [Corynebacterium sp. L2-79-05]
304	>gb|HE820727|+|586-1231|ARO:3002767|QnrB54 [Citrobacter freundii]
305	>gb|AM850913|+|0-861|ARO:3002470|LEN-23 [Klebsiella pneumoniae]
306	>gb|NC_002516|+|2813193-2814612|ARO:3000805|OprN [Pseudomonas aeruginosa PAO1]
307	>gb|Z12001|+|992-2168|ARO:3002701|Rhodococcus fascians cmr [Rhodococcus fascians]
308	>gb|JN638887|+|0-822|ARO:3001493|OXA-225 [Acinetobacter baumannii]
309	>gb|HQ874631|+|0-864|ARO:3002346|GES-17 [Escherichia coli]
310	>gb|KP050493|+|0-876|ARO:3003167|CTX-M-159 [Proteus mirabilis]
311	>gb|GU045307|+|100-841|ARO:3002217|IMP-26 [Pseudomonas aeruginosa]
312	>gb|FJ197316|+|0-861|ARO:3001032|TEM-166 [Escherichia coli]
313	>gb|X53650|+|320-1235|ARO:3003565|r39 beta-lactamase [Actinomadura sp. R39]
314	>gb|CP007005|+|1250264-1251203|ARO:3003186|CARB-23 [Vibrio parahaemolyticus UCM-V493]
315	>gb|AB015853|+|145-1315|ARO:3003034|mexX [Pseudomonas aeruginosa PAO1]
316	>gb|CP013924.1|+|2063742-2065140|ARO:3003811|adeC [Acinetobacter baumannii]
317	>gb|AJ871865|+|0-876|ARO:3002390|OXY-1-2 [Klebsiella oxytoca]
318	>gb|JQ733571|+|1027-2173|ARO:3002062|CMY-51 [Citrobacter freundii]
319	>gb|AJ223604|+|1484-2225|ARO:3002192|IMP-1 [Pseudomonas aeruginosa]
320	>gb|AF173226|-|1037-2441|ARO:3003067|smeS [Stenotrophomonas maltophilia]
321	>gb|AF294653|+|753-1584|ARO:3001425|OXA-31 [Pseudomonas aeruginosa]
322	>gb|LN515534|+|0-873|ARO:3003155|SHV-188 [Klebsiella pneumoniae]
323	>gb|L20573|+|297-1218|ARO:3002987|bcrA [Bacillus licheniformis]
324	>gb|FJ981622|+|0-681|ARO:3002738|QnrB23 [Citrobacter freundii]
325	>gb|AF491278|+|183-1050|ARO:3002409|OXY-3-1 [Klebsiella oxytoca]
326	>gb|EU250284|+|954-2004|ARO:3002910|vanL [Enterococcus faecalis]
327	>gb|AL009126|+|1376854-1377172|ARO:3003064|ykkD [Bacillus subtilis subsp. subtilis str. 168]
328	>gb|Y11069|+|0-780|ARO:3001065|SHV-6 [Klebsiella pneumoniae]
329	>gb|FJ666068|+|0-1194|ARO:3002502|PDC-5 [Pseudomonas aeruginosa]
330	>gb|EF488762|+|0-645|ARO:3002715|QnrB2 [Proteus mirabilis]
331	>gb|HM192542|+|0-681|ARO:3002739|QnrB24 [Citrobacter freundii]
332	>gb|AL513383|+|161910-162771|ARO:3000873|TEM-1 [Salmonella enterica subsp. enterica serovar Typhi str. CT18]
333	>gb|X62867|+|360-1197|ARO:3001305|ErmU [Streptomyces lincolnensis]
334	>gb|KC469971|+|0-801|ARO:3002308|VIM-38 [Pseudomonas aeruginosa]
335	>gb|JN680743|+|0-645|ARO:3002757|QnrB42 [Klebsiella pneumoniae]
336	>gb|AY589493|+|166-1027|ARO:3000975|TEM-112 [Escherichia coli]
337	>gb|AF144880|+|3541-3979|ARO:3002569|AAC(6')-Iy [Salmonella enterica subsp. enterica serovar Enteritidis]
338	>gb|KC771279|+|0-831|ARO:3001681|OXA-278 [Acinetobacter schindleri]
339	>gb|AB916359|+|793-1708|ARO:3002008|CTX-M-151 [Salmonella enterica]
340	>gb|DQ679961|+|114-975|ARO:3001021|TEM-155 [Proteus mirabilis]
341	>gb|JX440351|+|1026-2172|ARO:3002096|CMY-83 [Citrobacter braakii]
342	>gb|AY307100|+|0-861|ARO:3000984|TEM-122 [Escherichia coli]
343	>gb|AF518567|+|2320-3196|ARO:3001887|CTX-M-25 [Escherichia coli]
344	>gb|JQ364968|+|3332-4229|ARO:3002252|CARB-14 [Acinetobacter baumannii]
345	>gb|AJ011428|+|0-861|ARO:3001074|SHV-15 [Escherichia coli]
346	>gb|EU477409|+|0-308|ARO:3001161|SHV-112 [Klebsiella pneumoniae]
347	>gb|U92041|+|0-861|ARO:3001067|SHV-8 [Escherichia coli]
348	>gb|AB566411|+|0-1545|ARO:3003046|qacA [Staphylococcus aureus]
349	>gb|AY743435|+|13-1159|ARO:3002169|MIR-3 [Enterobacter cloacae]
350	>gb|AF117745|+|0-780|ARO:3001079|SHV-21 [Klebsiella pneumoniae]
351	>gb|U00096|-|1124117-1125326|ARO:3001216|mdtH [Escherichia coli str. K-12 substr. MG1655]
352	>gb|AY928180|+|0-495|ARO:3002837|lnuC [Streptococcus agalactiae]
353	>gb|AY661734.1|+|839-2195|ARO:3000026|mepA [Staphylococcus aureus]
354	>gb|KP050491|+|0-861|ARO:3001391|TEM-214 [Escherichia coli]
355	>gb|GQ853679|+|0-825|ARO:3001453|OXA-148 [Acinetobacter baumannii]
356	>gb|KF513180|+|0-876|ARO:3002005|CTX-M-147 [Klebsiella pneumoniae]
357	>gb|DQ449578|+|0-657|ARO:3002790|QnrS1 [Klebsiella pneumoniae]
358	>gb|AB734053|+|2303-2948|ARO:3002774|QnrB61 [Citrobacter braakii]
359	>gb|AF016483|+|0-906|ARO:3002637|APH(2'')-IVa [Enterococcus casseliflavus]
360	>gb|JX131372|+|1478-2279|ARO:3001797|OXA-46 [Pseudomonas aeruginosa]
361	>gb|AJ635424|+|0-789|ARO:3002458|LEN-8 [Klebsiella pneumoniae]
362	>gb|U00096|+|2154015-2155263|ARO:3000792|mdtA [Escherichia coli str. K-12 substr. MG1655]
363	>gb|KC580660|+|0-645|ARO:3002783|QnrB71 [Citrobacter braakii]
364	>gb|EU434751|+|658-2578|ARO:3000194|tetW [Bifidobacterium longum]
365	>gb|DQ212986|+|2979-4086|ARO:3002937|vanSG [Enterococcus faecalis]
366	>gb|EF614235|+|2948-3749|ARO:3002272|VIM-2 [Pseudomonas aeruginosa]
367	>gb|AF441287|+|260-1007|ARO:3000844|TUS-1 beta-lactamase [Myroides odoratus DSM 2801]
368	>gb|HQ631377|+|0-657|ARO:3002794|QnrS5 [Aeromonas sobria]
369	>gb|EU547445|+|0-825|ARO:3001651|OXA-130 [Acinetobacter baumannii]
370	>gb|FJ196385|-|8531-9323|ARO:3000413|sul3 [Escherichia coli]
371	>gb|KF421160|+|0-822|ARO:3001544|OXA-357 [Acinetobacter calcoaceticus]
372	>gb|AF203816|+|210-1071|ARO:3000937|TEM-71 [Klebsiella pneumoniae]
373	>gb|KM087861|+|0-1146|ARO:3002181|MIR-16 [Enterobacter asburiae]
374	>gb|FJ666065|+|0-1194|ARO:3002497|PDC-1 [Pseudomonas aeruginosa PAO1]
375	>gb|KF992027|+|700-1846|ARO:3001843|ACT-22 [Enterobacter cloacae]
376	>gb|KJ174469|+|710-1220|ARO:3002863|dfrA8 [Salmonella enterica subsp. enterica serovar Typhimurium]
377	>gb|JN603240|+|0-825|ARO:3001489|OXA-217 [Acinetobacter baumannii]
378	>gb|HQ734813|+|0-825|ARO:3001667|OXA-202 [Acinetobacter baumannii]
379	>gb|EF504260|-|1994-3155|ARO:3001818|ACC-4 [Escherichia coli]
380	>gb|KF297581|+|0-822|ARO:3001539|OXA-352 [Acinetobacter calcoaceticus]
381	>gb|KF986261|-|44-869|ARO:3001566|OXA-380 [Acinetobacter baumannii]
382	>gb|EU250284|+|4730-5426|ARO:3002927|vanRL [Enterococcus faecalis]
383	>gb|L06160|+|983-1721|ARO:3002537|AAC(3)-IIIb [Pseudomonas aeruginosa]
384	>gb|EF653270|+|0-648|ARO:3002725|QnrB11 [Citrobacter freundii]
385	>gb|EU220745|+|0-786|ARO:3001442|OXA-117 [Acinetobacter baumannii]
386	>gb|FJ872530|+|0-825|ARO:3002480|OXA-144 [Acinetobacter baumannii]
387	>gb|KF986258|+|14-839|ARO:3001563|OXA-377 [Acinetobacter baumannii]
388	>gb|GU371926|-|50304-51165|ARO:3000903|TEM-33 [Escherichia coli]
389	>gb|JQ809466|+|5374-6172|ARO:3001788|OXA-204 [Klebsiella pneumoniae]
390	>gb|EF520349|+|0-681|ARO:3002720|QnrB6 [Pantoea agglomerans]
391	>gb|KF203099|+|0-822|ARO:3001513|OXA-325 [Acinetobacter calcoaceticus]
392	>gb|AY590118|+|0-750|ARO:3003556|SLB-1 [Shewanella livingstonensis]
393	>gb|X92506|+|0-876|ARO:3001864|CTX-M-1 [Escherichia coli]
394	>gb|X54606|+|214-1075|ARO:3000874|TEM-2 [Pseudomonas aeruginosa]
395	>gb|JX049131|+|0-1149|ARO:3002162|FOX-10 [Klebsiella pneumoniae]
396	>gb|KM087852|+|0-1140|ARO:3002147|DHA-16 [Morganella morganii]
397	>gb|AF467947|+|0-861|ARO:3001094|SHV-36 [Klebsiella pneumoniae]
398	>gb|HQ317449|+|0-861|ARO:3001373|TEM-182 [Haemophilus parainfluenzae]
399	>gb|AL009126|-|2735681-2736536|ARO:3002627|aadK [Bacillus subtilis subsp. subtilis str. 168]
400	>gb|AJ295345|+|0-1173|ARO:3002520|OCH-7 [Ochrobactrum anthropi]
401	>gb|Z49084|+|311-1184|ARO:3002402|OXY-2-7 [Klebsiella oxytoca]
402	>gb|NC_003197|-|397056-398262|ARO:3000789|mdsA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
403	>gb|DQ348075|+|0-825|ARO:3001704|OXA-87 [Acinetobacter baumannii]
404	>gb|NC_002951|-|1987719-1989456|ARO:3000489|sav1866 [Staphylococcus aureus subsp. aureus COL]
405	>gb|KJ207208|+|539-1685|ARO:3001845|ACT-25 [Enterobacter cloacae]
406	>gb|AY743416|+|67-928|ARO:3002464|LEN-16 [Klebsiella pneumoniae]
407	>gb|AM051148|+|0-861|ARO:3002426|OKP-A-9 [Klebsiella pneumoniae]
408	>gb|AY077481|+|185-1058|ARO:3002410|OXY-4-1 [Klebsiella oxytoca]
409	>gb|DQ174308|+|4-865|ARO:3001123|SHV-69 [Klebsiella pneumoniae]
410	>gb|AY165025|+|0-801|ARO:3002276|VIM-6 [Pseudomonas putida]
411	>gb|AM176558|+|0-861|ARO:3001137|SHV-83 [Klebsiella pneumoniae]
412	>gb|AY500137|+|0-798|ARO:3001812|OXA-54 [Shewanella oneidensis]
413	>gb|NC_002516|+|4710620-4712084|ARO:3000809|opmD [Pseudomonas aeruginosa PAO1]
414	>gb|AM051160|+|0-861|ARO:3002443|OKP-B-10 [Klebsiella pneumoniae]
415	>gb|EU085533|+|0-519|ARO:3002591|AAC(6')-Ib-Suzhou [Enterobacter cloacae]
416	>gb|Y17583|+|213-1071|ARO:3000893|TEM-22 [Klebsiella pneumoniae]
417	>gb|NG_035647.1|+|811-1444|ARO:3002680|catB8 [Salmonella enterica subsp. enterica serovar Typhi]
418	>gb|DQ174307|+|4-865|ARO:3001122|SHV-67 [Klebsiella pneumoniae]
419	>gb|AB205645|+|1012-1510|ARO:3002868|dfrG [Staphylococcus aureus]
420	>gb|AB551737|+|14-875|ARO:3001177|SHV-133 [Klebsiella pneumoniae]
421	>gb|AJ309734|+|0-825|ARO:3001612|OXA-51 [Acinetobacter baumannii]
422	>gb|EU408358|-|27458-28439|ARO:3002483|LRA-5 [uncultured bacterium BLR5]
423	>gb|GQ891757|+|2004-2661|ARO:3002801|QnrVC4 [Aeromonas caviae]
424	>gb|X95635|+|259-1663|ARO:3000812|mtrE [Neisseria gonorrhoeae]
425	>gb|AY700571|+|0-879|ARO:3002314|KPC-4 [Enterobacter sp. E624]
426	>gb|AF162694|+|1410-2442|ARO:3000368|vanC [Enterococcus gallinarum]
427	>gb|HM440348|+|0-744|ARO:3000553|adeR [Acinetobacter baumannii]
428	>gb|DQ519087|+|38-863|ARO:3001628|OXA-93 [Acinetobacter baumannii]
429	>gb|HM167760|+|0-876|ARO:3001954|CTX-M-94 [Escherichia coli]
430	>gb|EF685371|+|0-1143|ARO:3002040|CMY-29 [Escherichia coli]
431	>gb|U59183|+|939-1740|ARO:3001408|OXA-13 [Pseudomonas aeruginosa]
432	>gb|AY292654|+|0-876|ARO:3001892|CTX-M-30 [Citrobacter freundii]
433	>gb|LC012596|+|3585-4398|ARO:3003182|NDM-13 [Escherichia coli]
434	>gb|KF478993|-|4909-5947|ARO:3002941|vanSO [Rhodococcus equi]
435	>gb|AM982520|+|5548-6424|ARO:3001937|CTX-M-76 [Kluyvera ascorbata]
436	>gb|S46063|+|121-1036|ARO:3002242|CARB-3 [Pseudomonas aeruginosa]
437	>gb|AL123456|+|2231679-2232219|ARO:3000392|Erm(37) [Mycobacterium tuberculosis H37Rv]
438	>gb|AY528718|+|413-1274|ARO:3001106|SHV-49 [Klebsiella pneumoniae]
439	>gb|JN129451|+|1036-1867|ARO:3001399|OXA-4 [Pseudomonas aeruginosa]
440	>gb|DQ834729|+|205-1066|ARO:3001018|TEM-151 [Escherichia coli]
441	>gb|AY368237|+|0-861|ARO:3000990|TEM-128 [Escherichia coli]
442	>gb|NZ_AGSO01000004|+|76451-77432|ARO:3003071|mphE [Brachybacterium paraconglomeratum LC44]
443	>gb|U43152|+|93-582|ARO:3002866|dfrD [Listeria monocytogenes]
444	>gb|EF650032|+|0-825|ARO:3001637|OXA-106 [Acinetobacter baumannii]
445	>gb|NC_006350.1|-|2147817-2150949|ARO:3002983|amrB [Burkholderia pseudomallei K96243]
446	>gb|U15027|+|0-624|ARO:3002686|catP [Clostridium perfringens]
447	>gb|NC_020088.1|+|15617-16478|ARO:3002533|AAC(3)-IIa [Klebsiella pneumoniae]
448	>gb|JQ041634|+|1122-1863|ARO:3002220|IMP-29 [Pseudomonas aeruginosa]
449	>gb|AY920928|+|2689-3553|ARO:3002338|GES-9 [Pseudomonas aeruginosa]
450	>gb|JN129451|+|87-888|ARO:3002300|VIM-30 [Pseudomonas aeruginosa]
451	>gb|X04515|+|285-1125|ARO:3002454|LEN-1 [Klebsiella pneumoniae]
452	>gb|AY260546|+|4477-5341|ARO:3002336|GES-7 [Escherichia coli]
453	>gb|JQ582718|+|0-681|ARO:3002764|QnrB49 [Citrobacter freundii]
454	>gb|JF949916|+|0-757|ARO:3001051|TEM-191 [Escherichia coli]
455	>gb|NC_002516|+|472023-473175|ARO:3000377|MexA [Pseudomonas aeruginosa PAO1]
456	>gb|AB089595|+|0-1206|ARO:3000166|tet(B) [Gram-negative bacterium TC71]
457	>gb|AF070999|+|1679-2855|ARO:3000182|tet(Y) [IncQ plasmid pIE1120]
458	>gb|AF055922|+|1787-2630|ARO:3001299|tlrB conferring tylosin resistance [Streptomyces fradiae]
459	>gb|L25634|+|1273-2158|ARO:3003562|blaF [Mycobacterium fortuitum]
460	>gb|AF034958|+|0-1230|ARO:3002698|cmlB [Enterobacter aerogenes]
461	>gb|AY768532|+|0-1935|ARO:3000535|macB [Neisseria gonorrhoeae]
462	>gb|JX121123|+|0-861|ARO:3001195|SHV-156 [Klebsiella pneumoniae]
463	>gb|JN211012|+|213-1074|ARO:3001048|TEM-188 [Salmonella enterica]
464	>gb|X93314|+|0-927|ARO:3002364|PER-2 [Salmonella enterica subsp. enterica serovar Typhimurium]
465	>gb|M93113|+|0-660|ARO:3002674|catB [Clostridium butyricum]
466	>gb|AF427130|+|208-1069|ARO:3000951|TEM-84 [Escherichia coli]
467	>gb|JX524191|+|395-1271|ARO:3002324|KPC-14 [Klebsiella pneumoniae]
468	>gb|EF561644|+|0-1146|ARO:3002039|CMY-28 [Escherichia coli]
469	>gb|KC465199|+|0-882|ARO:3002326|KPC-16 [Klebsiella pneumoniae]
470	>gb|EU019534|+|0-825|ARO:3001633|OXA-79 [Acinetobacter baumannii]
471	>gb|AM919398|+|0-681|ARO:3002732|QnrB17 [Citrobacter freundii]
472	>gb|U35369|+|839-2183|ARO:3002932|vanSB [Enterococcus faecalis]
473	>gb|GU831575|+|0-843|ARO:3001662|OXA-164 [Acinetobacter baumannii]
474	>gb|M55426|+|465-1326|ARO:3002542|AAC(3)-VIIIa [Streptomyces fradiae]
475	>gb|FJ460181|+|1790-2582|ARO:3002617|aadA17 [Aeromonas media]
476	>gb|EU402393|+|0-876|ARO:3001930|CTX-M-69 [Escherichia coli]
477	>gb|Y13612|+|0-861|ARO:3000921|TEM-52 [Klebsiella pneumoniae]
478	>gb|AF290912|+|0-741|ARO:3002196|IMP-5 [Acinetobacter baumannii]
479	>gb|U46859|-|22365-24057|ARO:3003049|rosB [Yersinia enterocolitica (type O:8)]
480	>gb|L20800|+|1062-2325|ARO:3000180|tetA(P) [Clostridium perfringens]
481	>gb|X77455|+|700-1849|ARO:3002155|FOX-1 [Klebsiella pneumoniae]
482	>gb|AF174129|+|6335-7211|ARO:3001872|CTX-M-9 [Escherichia coli]
483	>gb|J03306|+|0-489|ARO:3003105|dfrA3 [Plasmid pAZ1]
484	>gb|DQ256091|+|98-974|ARO:3001943|CTX-M-82 [Escherichia coli]
485	>gb|KJ934267|+|0-852|ARO:3003175|CARB-19 [Vibrio parahaemolyticus]
486	>gb|AJ635419|+|0-789|ARO:3002460|LEN-10 [Klebsiella pneumoniae]
487	>gb|AP009048|-|4338624-4340268|ARO:3003576|PmrC [Escherichia coli str. K-12 substr. W3110]
488	>gb|KJ158441|+|2732-3377|ARO:3002789|QnrD2 [Salmonella enterica subsp. enterica serovar Hadar]
489	>gb|JF802084|+|1592-2165|ARO:3002969|vanXYN [Enterococcus faecium]
490	>gb|FR748153|+|259-1060|ARO:3002296|VIM-26 [Klebsiella pneumoniae]
491	>gb|U00096|-|3412802-3413465|ARO:3000656|acrS [Escherichia coli str. K-12 substr. MG1655]
492	>gb|KF986254|-|34-859|ARO:3001572|OXA-386 [Acinetobacter baumannii]
493	>gb|NC_010400|+|1959577-1960402|ARO:3001620|OXA-75 [Acinetobacter baumannii SDF]
494	>gb|DQ267940|+|53-512|ARO:3003020|dfrA25 [Salmonella enterica subsp. enterica serovar Agona]
495	>gb|AY339625|-|3640-4786|ARO:3002024|CMY-13 [Escherichia coli]
496	>gb|AM076977|+|0-1146|ARO:3001822|ACT-2 [Enterobacter asburiae]
497	>gb|AY079099|+|148-1009|ARO:3001096|SHV-38 [Klebsiella pneumoniae]
498	>gb|DQ489307|+|1070-2243|ARO:3002521|OCH-8 [Ochrobactrum anthropi]
499	>gb|KM233164|+|0-861|ARO:3003152|SHV-185 [Klebsiella pneumoniae]
500	>gb|AY605049|+|127-928|ARO:3002281|VIM-11 [Pseudomonas aeruginosa]
501	>gb|AY847143|+|82-958|ARO:3001909|CTX-M-47 [Escherichia coli]
502	>gb|HF953351|-|2461-3358|ARO:3002255|CARB-16 [Psychrobacter maritimus]
503	>gb|AJ308558|+|181-1042|ARO:3000962|TEM-95 [Escherichia coli]
504	>gb|HE963768|+|0-825|ARO:3001672|OXA-120 [Acinetobacter baumannii]
505	>gb|JX259320|+|0-681|ARO:3002772|QnrB59 [Citrobacter freundii]
506	>gb|D78168|+|1591-3130|ARO:3000254|emrY [Escherichia coli]
507	>gb|AY528425|+|0-861|ARO:3000997|TEM-133 [Klebsiella pneumoniae]
508	>gb|NC_010410|-|1255006-1256458|ARO:3000779|adeH [Acinetobacter baumannii AYE]
509	>gb|AY101578|+|214-1075|ARO:3000969|TEM-106 [Escherichia coli]
510	>gb|AF031327|+|0-441|ARO:3002562|AAC(6')-Is [Acinetobacter genomosp. 15]
511	>gb|JX023441|+|37-901|ARO:3002351|GES-22 [Acinetobacter baumannii]
512	>gb|AF148067|+|213-1158|ARO:3003202|TLA-1 [Escherichia coli]
513	>gb|EF660563|+|392-845|ARO:3002850|arr-5 [Klebsiella pneumoniae]
514	>gb|DQ303920|+|0-681|ARO:3002716|QnrB3 [Escherichia coli]
515	>gb|AY101764|+|206-1067|ARO:3000970|TEM-107 [Klebsiella pneumoniae]
516	>gb|JQ711184|+|1026-2172|ARO:3002084|CMY-71 [Citrobacter freundii]
517	>gb|JN227085|+|351-1227|ARO:3001977|CTX-M-117 [Escherichia coli]
518	>gb|HM439643|+|0-645|ARO:3002743|QnrB28 [Citrobacter freundii]
519	>gb|JX982634|+|0-801|ARO:3002305|VIM-35 [Klebsiella oxytoca]
520	>gb|HQ700343|+|0-786|ARO:3001783|OXA-163 [Enterobacter cloacae]
521	>gb|EU571228|+|822-1644|ARO:3001702|OXA-133 [Acinetobacter radioresistens]
522	>gb|U35369|+|2358-3165|ARO:3002956|vanYB [Enterococcus faecalis]
523	>gb|S82452|+|120-978|ARO:3001068|SHV-9 [Klebsiella pneumoniae]
524	>gb|AF535087|+|28-1573|ARO:3003047|qacB [Staphylococcus aureus]
525	>gb|FJ872411|+|40765-41347|ARO:3002967|vanXYE [Enterococcus faecalis]
526	>gb|AY949202|+|0-825|ARO:3001622|OXA-77 [Acinetobacter baumannii]
527	>gb|AM051157|+|0-861|ARO:3002441|OKP-B-8 [Klebsiella pneumoniae]
528	>gb|HM246246|+|211-1069|ARO:3001047|TEM-187 [Proteus mirabilis]
529	>gb|AM850917|+|17-878|ARO:3002439|OKP-B-6 [Klebsiella pneumoniae]
530	>gb|DQ361087|+|356-1097|ARO:3002213|IMP-22 [Pseudomonas fluorescens]
531	>gb|AM176557|+|0-861|ARO:3001136|SHV-82 [Klebsiella pneumoniae]
532	>gb|AF315351|+|672-1500|ARO:3001426|OXA-32 [Pseudomonas aeruginosa]
533	>gb|DQ023162|+|0-876|ARO:3001903|CTX-M-41 [Proteus mirabilis]
534	>gb|AJ416344|+|303-1179|ARO:3001882|CTX-M-20 [Proteus mirabilis]
535	>gb|JQ422053|+|99-930|ARO:3001691|OXA-228 [Acinetobacter bereziniae]
536	>gb|NC_009725|+|543798-544848|ARO:3002814|clbA [Bacillus amyloliquefaciens subsp. plantarum str. FZB42]
537	>gb|EU086834|+|88-898|ARO:3001767|OXA-137 [Brachyspira pilosicoli]
538	>gb|EU086830|+|88-898|ARO:3001765|OXA-136 [Brachyspira pilosicoli]
539	>gb|M18967|+|756-1314|ARO:3002545|AAC(6')-Ia [Plasmid R]
540	>gb|L06157|+|554-1085|ARO:3002530|AAC(3)-Ib [Pseudomonas aeruginosa]
541	>gb|KP050484|+|0-1146|ARO:3002170|MIR-5 [Enterobacter asburiae]
542	>gb|KC580654|+|0-645|ARO:3002777|QnrB65 [Citrobacter freundii]
543	>gb|X98101|+|73-934|ARO:3001070|SHV-11 [Klebsiella pneumoniae]
544	>gb|KC539823|+|1017-2586|ARO:3002829|vgaA [Staphylococcus epidermidis]
545	>gb|AY072920|+|0-861|ARO:3000973|TEM-110 [Klebsiella pneumoniae]
546	>gb|JX298080|+|433-1078|ARO:3002734|QnrB19 [Escherichia coli]
547	>gb|AJ703795|+|0-1149|ARO:3002160|FOX-7 [Klebsiella pneumoniae]
548	>gb|AM941846|+|0-900|ARO:3001338|SHV-100 [Klebsiella pneumoniae]
549	>gb|AY171244|+|46-838|ARO:3002618|aadA21 [Salmonella enterica subsp. enterica serovar Typhimurium]
550	>gb|JX262694|+|0-813|ARO:3002357|NDM-7 [Escherichia coli]
551	>gb|GQ414736|+|0-801|ARO:3002290|VIM-20 [Pseudomonas aeruginosa]
552	>gb|AJ012256|+|208-1069|ARO:3000939|TEM-73 [Proteus mirabilis]
553	>gb|AM051146|+|0-861|ARO:3002424|OKP-A-7 [Klebsiella pneumoniae]
554	>gb|DQ105528|+|0-861|ARO:3001012|TEM-145 [Escherichia coli]
555	>gb|AM087455|+|291-1011|ARO:3002262|IND-6 [Chryseobacterium indologenes]
556	>gb|JN790863|+|232-1108|ARO:3001981|CTX-M-122 [Escherichia coli]
557	>gb|JYFL01000006.1|-|112069-113503|ARO:3002813|lmrB [Bacillus subtilis]
558	>gb|NC_011595|-|1249018-1249348|ARO:3000768|abeS [Acinetobacter baumannii AB307-0294]
559	>gb|JN166690|+|0-681|ARO:3002756|QnrB41 [Citrobacter freundii]
560	>gb|AM176550|+|30-891|ARO:3001129|SHV-75 [Klebsiella pneumoniae]
561	>gb|X52872|+|220-1138|ARO:3002995|ROB-1 [Mannheimia haemolytica]
562	>gb|AF174129|+|1351-1825|ARO:3003014|dfrA16 [Escherichia coli]
563	>gb|AM051140|+|0-861|ARO:3002420|OKP-A-3 [Klebsiella pneumoniae]
564	>gb|X91840|+|0-1146|ARO:3002013|CMY-2 [Klebsiella pneumoniae]
565	>gb|AJ605332|+|1303-1813|ARO:3003016|dfrA20 [Pasteurella multocida]
566	>gb|EU419746|+|0-801|ARO:3002286|VIM-16 [Pseudomonas aeruginosa]
567	>gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG [Escherichia coli str. K-12 substr. W3110]
568	>gb|KF986253|-|15-840|ARO:3001571|OXA-385 [Acinetobacter baumannii]
569	>gb|DQ519090|+|62-905|ARO:3001631|OXA-96 [Acinetobacter baumannii]
570	>gb|DQ173429|+|0-879|ARO:3001859|IMI-2 [Enterobacter asburiae]
571	>gb|JX310327|+|0-861|ARO:3001378|TEM-201 [Escherichia coli]
572	>gb|KF460531|+|0-831|ARO:3001548|OXA-361 [Acinetobacter lwoffii]
573	>gb|D78168|+|536-1592|ARO:3000206|emrK [Escherichia coli]
574	>gb|JX121120|+|0-858|ARO:3001192|SHV-153 [Klebsiella pneumoniae]
575	>gb|KF203102|+|0-822|ARO:3001516|OXA-328 [Acinetobacter calcoaceticus]
576	>gb|FJ666070|+|0-1194|ARO:3002506|PDC-7 [Pseudomonas aeruginosa]
577	>gb|EF136375|+|0-900|ARO:3002373|VEB-4 [Proteus mirabilis]
578	>gb|AY590119|+|0-735|ARO:3003557|SFB-1 [Shewanella frigidimarina]
579	>gb|JN861779|+|0-825|ARO:3001710|OXA-211 [Acinetobacter johnsonii]
580	>gb|AB744718|+|0-813|ARO:3002358|NDM-8 [Escherichia coli]
581	>gb|FJ848783|+|1270-2071|ARO:3001801|OXA-147 [Pseudomonas aeruginosa]
582	>gb|AB091338|+|173-1355|ARO:3003551|emeA [Enterococcus faecalis ATCC 29212]
583	>gb|AY661885|+|48-909|ARO:3001088|SHV-30 [Enterobacter cloacae]
584	>gb|KF151169|+|0-831|ARO:3001793|OXA-320 [Proteus mirabilis]
585	>gb|M17124|+|1181-1982|ARO:3000498|ErmF [Bacteroides fragilis]
586	>gb|HQ456945|+|0-1140|ARO:3002136|DHA-7 [Enterobacter cloacae]
587	>gb|AY750910|+|0-825|ARO:3001616|OXA-68 [Acinetobacter baumannii]
588	>gb|HQ704413|+|0-681|ARO:3002761|QnrB46 [Klebsiella pneumoniae]
589	>gb|U35369|+|4006-4978|ARO:3002943|vanHB [Enterococcus faecalis]
590	>gb|AJ878850|+|1196-1829|ARO:3003110|catB10 [Pseudomonas aeruginosa]
591	>gb|JF900599|+|0-801|ARO:3002298|VIM-28 [Pseudomonas aeruginosa]
592	>gb|AY769962|+|2434-5611|ARO:3000781|adeJ [Acinetobacter baumannii]
593	>gb|Y17582|+|0-858|ARO:3000892|TEM-21 [Klebsiella pneumoniae]
594	>gb|KF297584|+|0-831|ARO:3001542|OXA-355 [Acinetobacter bereziniae]
595	>gb|AJ252200|+|4493-5894|ARO:3003057|smeF [Stenotrophomonas maltophilia]
596	>gb|KF203106|+|0-822|ARO:3001520|OXA-332 [Acinetobacter calcoaceticus]
597	>gb|AB107899|+|1007-2153|ARO:3001856|CFE-1 [Escherichia coli]
598	>gb|AJ871875|+|0-873|ARO:3002414|OXY-6-2 [Klebsiella oxytoca]
599	>gb|AB737978|+|0-1140|ARO:3001827|ACT-16 [Enterobacter cloacae]
600	>gb|AF030945|+|95-962|ARO:3002245|CARB-6 [Vibrio cholerae]
601	>gb|CP003022|+|336788-337580|ARO:3003197|aadA25 [Pasteurella multocida 36950]
602	>gb|AJ746227|+|94-967|ARO:3002400|OXY-2-5 [Klebsiella oxytoca]
